Trading_code    News Title   News   Post Date
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// (Continuation of DSENEWS): The registered TREC Holders/ merchant bankers have to upload the IPO application file of General Public in the Electronic Subscription System (ESS) from 10:00 AM of September 20, 2022 to 5:30 PM of September 22, 2022 and make the full payment to DSE through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) from September 20, 2022 to 2:00 PM of September 22, 2022 (during banking hour) (cont.3)  /////// 2022-08-28
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// (Continuation of DSENEWS): (day-end) in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to Navana Pharmaceuticals Limited (Ref: BSEC/CI/IPO-323/2022/853, dated June 19, 2022). Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (ten thousand only). (cont.2)  /////// 2022-08-28
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// Commencement of electronic subscription of Navana Pharmaceuticals Limited by General Public through Electronic Subscription System: The subscription for shares of Navana Pharmaceuticals Limited will be started from September 13, 2022 and continued till September 19, 2022. Minimum required investment for Resident Bangladeshi (RB) will be BDT 50,000 (fifty thousand only) and for Non-Resident Bangladeshi (NRB) will be BDT 100,000 (one lakh only) as on September 5, 2022 (cont.1)  /////// 2022-08-28
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2022-08-28
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2022-08-28
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2022-08-28
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2022-08-28
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2022-08-28
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2022-08-28
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// Investors are requested to consider the following facts at the time of making investment decision in the Capital Market: 1. Without acquiring proper knowledge, information and experience regarding different aspects and matters of Capital Market, one should not invest in the Capital Market. 2. The gain or loss, whichever comes from the investment, it belongs to you. So, well - thought of investment decision based on knowledge and fundamentals of the securities may be real assistance to you. (cont.)  /////// 2022-08-28
........................................................................................................................EXCH  ////// DSENEWS: Greetings Message  ////// Honorable Investors, Good morning! Please make your investment decision based on Company fundamentals, technical analysis, price level and disclosed information. Avoid rumor-based speculations.  /////// 2022-08-28
........................................................................................................................MEGHNALIFE  ////// MEGHNALIFE: Board Meeting schedule under LR 19(1)  ////// As per Regulation 19(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the company has informed that a meeting of the Board of Directors will be held on September 04, 2022 at 4:00 PM to consider, among others, audited financial statements of the company for the year ended December 31, 2021.  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Daily Turnover  ////// Today's (25.08.2022) Total Trades: 267,596; Volume: 414,011,946 and Turnover: Tk. 17,774.527 million.  /////// 2022-08-25
........................................................................................................................TCS  ////// DSENEWS: Withdrawal of Authorized Representative  ////// Withdrawal of Authorized Representative: Transcon Securities Limited. (DSE TREC No. 55) has withdrawn one of its Authorized Representatives, Mr. Md. Abdul Baker with immediate effect.  /////// 2022-08-25
........................................................................................................................SSS  ////// DSENEWS: Withdrawal of Authorized Representative  ////// Withdrawal of Authorized Representative: Sterling Stocks & Securities Limited. (DSE TREC No. 249) has withdrawn one of its Authorized Representatives, Mr. Md. Ali Haidar Rashid with immediate effect.  /////// 2022-08-25
........................................................................................................................GSL  ////// DSENEWS: Withdrawal of Authorized Representative  ////// Withdrawal of Authorized Representative: Globe Securities Limited. (DSE TREC No. 189) has withdrawn one of its Authorized Representatives, Mr. Md. Mazibur Rahman with immediate effect.  /////// 2022-08-25
........................................................................................................................PRIMEBANK  ////// PRIMEBANK: Share Transmission Completion of Deceased Sponsor Director  ////// The Company has further informed that 2,80,38,000 shares of Late Mrs. Marina Yasmin Chowdhury, one of the Sponsor Directors of the company, have been transmitted to her nominee Mr. Azam J Chowdhury (Spouse and Nominated Director of the Company), by way of nomination as news disseminated on 22.08.2022.  /////// 2022-08-25
........................................................................................................................IBNSINA  ////// IBNSINA: Board Meeting schedule under LR 19(1)  ////// As per Regulation 19(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the company has informed that a meeting of the Board of Directors will be held on September 05, 2022 at 2:30 PM to consider, among others, audited financial statements of the company for the year ended June 30, 2022.  /////// 2022-08-25
........................................................................................................................WALTONHIL  ////// WALTONHIL: Sale Declaration of a Sponsor Director  ////// Referring to the BSEC letter No. BSEC/SRMIC/160-2020(Part-I)/200 dated May 22, 2022, S. M. Ashraful Alam, one of the Sponsor Directors of the Company, has expressed his intention to sell 1,00,000 shares out of his holding 6,60,00,000 shares of the company at prevailing market price (in the Public Market) through Dhaka Stock Exchange within next 30 working days.  /////// 2022-08-25
........................................................................................................................POPULARLIF  ////// POPULARLIF: Resumption after record date  ////// Trading of the shares of the company will resume on 28.08.2022 after record date.  /////// 2022-08-25
........................................................................................................................SONARBAINS  ////// SONARBAINS: Resumption after record date  ////// Trading of the shares of the company will resume on 28.08.2022 after record date.  /////// 2022-08-25
........................................................................................................................FIRSTSBANK  ////// FIRSTSBANK: Non-approval of Rights Share issuance by BSEC  ////// (continuation news of FIRSTSBANK): due to failure to form Nomination and Remuneration Committee (NRC), increase in number of outstanding shares for payment of Stock Dividend for the year 2021 and trading its shares in the month of August 2022 near to face value. (end)  /////// 2022-08-25
........................................................................................................................FIRSTSBANK  ////// FIRSTSBANK: Non-approval of Rights Share issuance by BSEC  ////// Reference to earlier news disseminated by DSE on 19.09.2021 regarding decision to raise paid-up capital through issuance of Rights Share, the company has further informed that BSEC is not in a position to consider their application for approval of issuance of Rights Share of the company (cont.)  /////// 2022-08-25
........................................................................................................................UPGDCL  ////// UPGDCL: Board approval of the scheme of Amalgamation  ////// (continuation news of UPGDCL): by the Honorable High Court Division of the Supreme Court of Bangladesh in accordance with the provisions of Section 228 and 229 of the Companies Act, 1994 and compliance of all related regulatory requirements including approval of the same Scheme by the members of "Transferor Companies" and United Power Generation and Distribution Company Limited and also requisite approval of the Banks and other Creditors. (end)  /////// 2022-08-25
........................................................................................................................UPGDCL  ////// UPGDCL: Board approval of the scheme of Amalgamation  ////// The Company has informed that the Board of Directors of the company has approved the Scheme of amalgamation of (i) United Anwara Power Ltd. (ii) United Energy Ltd. and (iii) United Jamalpur Power Ltd. ("Collectively the Transferor Companies") with United Power Generation & Distribution Co. Ltd. (UPGDCL), whereby, UPGDCL will merge with the Transferor Companies, and UPGDCL shall be the surviving entity. The above approval by the Board of Directors is subject to sanction of the Scheme (cont.)  /////// 2022-08-25
........................................................................................................................LHBL  ////// LHBL: Response to DSE Query  ////// In response to a DSE query dated August 24, 2022 regarding clarification on recent news published in the newspaper titled "LafargeHolcim shares soar amid deal speculation". The Company has informed that LafargeHolcim Bangladesh Ltd. does not have any information on the content of the aforesaid news article and they do not comment on rumors in the market.  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund by GP  ////// (Continuation of DSENEWS): Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund by GP  ////// (Continuation of DSENEWS): and make the full payment to DSE through The City Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 1121063938001) from August 25, 2022 to August 29, 2022 (during banking hour) from their consolidated customers' account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges. (cont.2)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund by GP  ////// The subscription for units of ICB AMCL CMSF Golden Jubilee Mutual Fund will be started from August 17, 2022 and continued till August 24, 2022. Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (ten thousand only) or any of its multiple. The registered TREC Holders/ merchant bankers have to upload the IPO application file of General Public in the Electronic Subscription System (ESS) from 10:00 AM of August 25, 2022 to 5:00 PM of August 29, 2022 (cont.1)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: DSE Training News  ////// (Continuation of DSENEWS): Queries in this regard may be directed to the Academy at +8809666702070, Ext. nos. 1342, 1344, Cell no - 01700707562 or email at training@dse.com.bd. (end)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: DSE Training News  ////// Training Program on "Asset Management: Mutual Funds/Collective Investment Scheme": Due to unavoidable circumstances, the program has been rescheduled to be held on September 12 to 14, 2022 at 2:30 pm to 5:00 pm instead of August 23 to 25, 2022. For registration and information, contact to DSE Training Academy, DSE Tower (level -13), Plot No - 46, Road No - 21, Nikunja - 02, Dhaka - 1229 with a fee of BDT. 3,000/- (three thousand taka) only (excluding-all Taxes). (cont.)  /////// 2022-08-25
........................................................................................................................SANDHANINS  ////// SANDHANINS: Board Meeting schedule under LR 16(1)  ////// As per Regulation 16(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the Company has informed that a meeting of the Board of Directors will be held on August 31, 2022 at 2:15 PM to consider, among others, un-audited financial statements of the Company for the First Quarter (Q1) period ended March 31, 2022 and Second Quarter (Q2) period ended June 30, 2022.  /////// 2022-08-25
........................................................................................................................SANDHANINS  ////// SANDHANINS: Board Meeting schedule under LR 19(1)  ////// As per Regulation 19(1) of the Dhaka Stock Exchange (Listing) Regulations, 2015, the company has informed that a meeting of the Board of Directors will be held on August 31, 2022 at 2:15 PM to consider, among others, audited financial statements of the company for the year ended December 31, 2021.  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// (Continuation of DSENEWS): from their consolidated customers' account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges regarding investment of general applicants in listed securities. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// (Continuation of DSENEWS): The registered TREC Holders/ merchant bankers have to upload the IPO application file of General Public in the Electronic Subscription System (ESS) from 10:00 AM of September 20, 2022 to 5:30 PM of September 22, 2022 and make the full payment to DSE through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) from September 20, 2022 to 2:00 PM of September 22, 2022 (during banking hour) (cont.3)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// (Continuation of DSENEWS): (day-end) in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to Navana Pharmaceuticals Limited (Ref: BSEC/CI/IPO-323/2022/853, dated June 19, 2022). Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (ten thousand only). (cont.2)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// Commencement of electronic subscription of Navana Pharmaceuticals Limited by General Public through Electronic Subscription System: The subscription for shares of Navana Pharmaceuticals Limited will be started from September 13, 2022 and continued till September 19, 2022. Minimum required investment for Resident Bangladeshi (RB) will be BDT 50,000 (fifty thousand only) and for Non-Resident Bangladeshi (NRB) will be BDT 100,000 (one lakh only) as on September 5, 2022 (cont.1)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2022-08-25
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2022-08-25
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// Investors are requested to consider the following facts at the time of making investment decision in the Capital Market: 1. Without acquiring proper knowledge, information and experience regarding different aspects and matters of Capital Market, one should not invest in the Capital Market. 2. The gain or loss, whichever comes from the investment, it belongs to you. So, well - thought of investment decision based on knowledge and fundamentals of the securities may be real assistance to you. (cont.)  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Greetings Message  ////// Honorable Investors, Good morning! Please make your investment decision based on Company fundamentals, technical analysis, price level and disclosed information. Avoid rumor-based speculations.  /////// 2022-08-25
........................................................................................................................EXCH  ////// DSENEWS: Daily Turnover  ////// Today's (24.08.2022) Total Trades: 198,484; Volume: 266,033,402 and Turnover: Tk. 11,337.162 million.  /////// 2022-08-24
........................................................................................................................CBLPBOND  ////// CBLPBOND: Trustee Meeting to declare Coupon Rate  ////// The Trustee of City Bank Perpetual Bond has informed that a meeting of the Trustee will be held on August 25, 2022 at 3:00 PM to declare Coupon Rate applicable for the period from September 01, 2022 to February 28, 2023.  /////// 2022-08-24
........................................................................................................................JSL  ////// DSENEWS: Withdrawal of Authorized Representative  ////// Withdrawal of Authorized Representative: Joytun Securities International Ltd. (DSE TREC No. 148) has withdrawn one of its Authorized Representatives, Mr. Ashraf Uddin Ahmed with immediate effect.  /////// 2022-08-24
........................................................................................................................UCS  ////// DSENEWS: Withdrawal of Authorized Representative  ////// Withdrawal of Authorized Representative: UniCap Securities Limited. (DSE TREC No. 163) has withdrawn one of its Authorized Representatives, Mr. Bimal Chandra Devnath with immediate effect.  /////// 2022-08-24
........................................................................................................................UNIONCAP  ////// UNIONCAP: Elected of the Chairman  ////// The Company has informed that the Board of Directors has elected Mr. G.M. Khurshid Alam, Ph.D. as the Chairman of the Company.  /////// 2022-08-24
........................................................................................................................ASIAINS  ////// ASIAINS: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended December 31, 2021 to the respective shareholders.  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// (Continuation of DSENEWS): from their consolidated customers' account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges regarding investment of general applicants in listed securities. Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// (Continuation of DSENEWS): The registered TREC Holders/ merchant bankers have to upload the IPO application file of General Public in the Electronic Subscription System (ESS) from 10:00 AM of September 20, 2022 to 5:30 PM of September 22, 2022 and make the full payment to DSE through Mercantile Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 135413134079404) from September 20, 2022 to 2:00 PM of September 22, 2022 (during banking hour) (cont.3)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// (Continuation of DSENEWS): (day-end) in matured listed securities at market price (between the close price of both Exchanges whichever is higher) which is in accordance with the BSEC consent letter to Navana Pharmaceuticals Limited (Ref: BSEC/CI/IPO-323/2022/853, dated June 19, 2022). Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (ten thousand only). (cont.2)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ES of Navana Pharmaceuticals Limited by GP through ESS  ////// Commencement of electronic subscription of Navana Pharmaceuticals Limited by General Public through Electronic Subscription System: The subscription for shares of Navana Pharmaceuticals Limited will be started from September 13, 2022 and continued till September 19, 2022. Minimum required investment for Resident Bangladeshi (RB) will be BDT 50,000 (fifty thousand only) and for Non-Resident Bangladeshi (NRB) will be BDT 100,000 (one lakh only) as on September 5, 2022 (cont.1)  /////// 2022-08-24
........................................................................................................................MIRAKHTER  ////// MIRAKHTER: Address Change of Corporate Office  ////// The Company has informed that it has shifted the corporate office of the Company to its new address at 430/1, Tejgaon I/A, Dhaka-1208.  /////// 2022-08-24
........................................................................................................................METROSPIN  ////// METROSPIN: Query Response  ////// In response to a DSE query, the Company has informed that there is no undisclosed price sensitive information of the Company for recent unusual price hike and increase in volume of shares.  /////// 2022-08-24
........................................................................................................................FIRSTFIN  ////// FIRSTFIN: Resumption after record date  ////// Trading of the shares of the company will resume on 25.08.2022 after record date.  /////// 2022-08-24
........................................................................................................................POPULARLIF  ////// POPULARLIF: Suspension for Record date  ////// Trading of the shares of the company will remain suspended on record date i.e., 25.08.2022.  /////// 2022-08-24
........................................................................................................................SONARBAINS  ////// SONARBAINS: Suspension for Record date  ////// Trading of the shares of the company will remain suspended on record date i.e., 25.08.2022.  /////// 2022-08-24
........................................................................................................................CBLPBOND  ////// CBLPBOND: Spot News  ////// Trading of City Bank Perpetual Bond will be allowed only in the Spot Market and Block transaction will also be settled as per spot settlement cycle with cum benefit from 25.08.2022 to 28.08.2022 and trading of City Bank Perpetual Bond will remain suspended on record date i.e., 29.08.2022.  /////// 2022-08-24
........................................................................................................................MIDASFIN  ////// MIDASFIN: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended December 31, 2021 to the respective shareholders.  /////// 2022-08-24
........................................................................................................................CENTRALINS  ////// CENTRALINS: Dividend Disbursement  ////// The Company has informed that it has disbursed the cash dividend for the year ended December 31, 2021 to the respective shareholders.  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund by GP  ////// (Continuation of DSENEWS): Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund by GP  ////// (Continuation of DSENEWS): and make the full payment to DSE through The City Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No.: 1121063938001) from August 25, 2022 to August 29, 2022 (during banking hour) from their consolidated customers' account based on total submitted application. Exchanges shall send the list of BO accounts who have applied in the IPO to the CDBL and CDBL shall verify the list of BO accounts provided by the Exchanges. (cont.2)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund by GP  ////// The subscription for units of ICB AMCL CMSF Golden Jubilee Mutual Fund will be started from August 17, 2022 and continued till August 24, 2022. Minimum and maximum amount allowed for subscription for General Public would be BDT 10,000 (ten thousand only) or any of its multiple. The registered TREC Holders/ merchant bankers have to upload the IPO application file of General Public in the Electronic Subscription System (ESS) from 10:00 AM of August 25, 2022 to 5:00 PM of August 29, 2022 (cont.1)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: DSE Training News  ////// (Continuation of DSENEWS): Queries in this regard may be directed to the Academy at +8809666702070, Ext. nos. 1342, 1344, Cell no - 01700707562 or email at training@dse.com.bd. (end)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: DSE Training News  ////// Training Program on "Asset Management: Mutual Funds/Collective Investment Scheme": Due to unavoidable circumstances, the program has been rescheduled to be held on September 12 to 14, 2022 at 2:30 pm to 5:00 pm instead of August 23 to 25, 2022. For registration and information, contact to DSE Training Academy, DSE Tower (level -13), Plot No - 46, Road No - 21, Nikunja - 02, Dhaka - 1229 with a fee of BDT. 3,000/- (three thousand taka) only (excluding-all Taxes). (cont.)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund  ////// (Continuation of DSENEWS): Participating EIs will be required to pay full subscription amount (100%) and subscription fee of Tk. 3,000.00 (three thousand only) through The City Bank Limited (A/C Name: Dhaka Stock Exchange Limited, A/C No. :1121063938001) in between 10:00 a.m. of August 17, 2022 to 2:00 p.m. of August 24, 2022 (during banking hour). Please visit the following website for subscription related updates: https://www.essbangladesh.com. (end)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund  ////// (Continuation of DSENEWS): as per Rule 2(1)(e) of the Bangladesh Securities and Exchange Commission (Public Issue) Rules, 2015; which is in accordance with the BSEC consent letter to ICB Ref: BSEC/MF&SPV/MF-266/2021/1491 dated July 07, 2022. The Central Depository Bangladesh Limited (CDBL) shall send a report to the exchange regarding the holding of EIs in the matured listed securities and the exchange shall ensure the compliance in this regard. (cont. 3)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund  ////// (Continuation of DSENEWS): Each Eligible Investor (EI) who intends to submit application through the Electronic Subscription System (ESS) of the exchange(s) shall maintain a minimum investment of BDT 50,00,000 (fifty lakh only) for approved pension funds, recognized provident funds and approved gratuity funds and other Els of BDT 1,00,00,000.00 (one crore only) at market price in listed securities as on August 07, 2022 (day-end) (cont. 2)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Commencement of ICB AMCL CMSF Golden Jubilee Mutual Fund  ////// Commencement of electronic subscription by ICB AMCL CMSF Golden Jubilee Mutual Fund through electronic subscription system under fixed price method: The subscription for units of ICB AMCL CMSF Golden Jubilee Mutual Fund by the eligible investors through electronic subscription system of the stock exchanges under fixed price method will be started from 10:00 AM of August 17, 2022 and continued till 5:00 PM of August 24, 2022. (cont.1)  /////// 2022-08-24
........................................................................................................................EXCH  ////// EXCH: Change of trading hours  ////// DSE NEWS: This is to inform all concerned that the trading hours of DSE will be as follows from August 24, 2022: Continuous trading session from 9:30 AM to 1:50 PM and Post-closing session from 1:50 PM to 2:00 PM. Office hours of DSE from August 24, 2022: 8:30 AM to 3:30 PM.  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// (continuation news of DSENEWS): (6) Arrangement of hand sanitizer every time to enter office premise (employees, clients and visitors), (7) Arrangement of mask to provide to employees and clients in the brokerage house, (8) Discourage visitors to enter into the office, (9) Arrangement of virtual office for part of employees on rotation basis and (10) Avoid face to face meetings in the office and encourage telephone/video conference among the employees and clients. (end)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Compliances and Awareness for Alert to Covid - 19  ////// DSENEWS: All concerned are hereby informed that (1) Discourage clients for rushing in the brokerage house and encourage more for trading through mobile apps and other internet based devices, (2) No hand shake, (3) No hugging; (4) Maintain reasonable social distance (at least one meter), (4) Identifying employees and clients who is coughing or sneezing or with any suspicious symptoms, (5) Avoid touching eyes, nose, ears and mouth, (cont.)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Awareness message  ////// DSENEWS: All Stock Dealers, Stock Brokers and Authorized Representatives are asked to strictly follow the code of conduct as enumerated in the Second Schedule to the Securities and Exchange Commission (Stock Dealer, Stock Broker and Authorized Representative) Rules, 2000.  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// (Continuation of DSE News): If anyone spreads information based on rumor, using patent of DSE, he/she will be held liable under Copyright Act, 2000 and it shall be treated as punishable offence under Section-17 of the Securities and Exchange Ordinance, 1969. (end)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Awareness Message for Investors  ////// DSE does not publish market data through any social media pages. INVESTORS should not rely on any information from an unauthorized source such as Facebook, WhatsApp, Viber, Linkedin etc. (cont.)  /////// 2022-08-24
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// (Continuation of BSEC News - Awareness Message for Investors) 3. Do not pay any heed to rumors at the time of trading shares; it may cause loss to you. Even spreading rumor is legally prohibited. (Ref.: SEC letter no. SEC/SRMIC/2010/726 dated November 23, 2010). (end)  /////// 2022-08-24
........................................................................................................................REGL  ////// BSEC NEWS: Awareness Message for Investors  ////// Investors are requested to consider the following facts at the time of making investment decision in the Capital Market: 1. Without acquiring proper knowledge, information and experience regarding different aspects and matters of Capital Market, one should not invest in the Capital Market. 2. The gain or loss, whichever comes from the investment, it belongs to you. So, well - thought of investment decision based on knowledge and fundamentals of the securities may be real assistance to you. (cont.)  /////// 2022-08-24
........................................................................................................................EXCH  ////// DSENEWS: Greetings Message  ////// Honorable Investors, Good morning! Please make your investment decision based on Company fundamentals, technical analysis, price level and disclosed information. Avoid rumor-based speculations.  /////// 2022-08-24
........................................................................................................................SOUTHEASTB  ////// SOUTHEASTB: Dividend Disbursement  ////// The Company has informed that it has credited the Bonus shares for the year ended December 31, 2021 to the respective shareholders' BO Accounts on August 23, 2022.  /////// 2022-08-23
